id,strand,fiveseen,polyAseen,threeseen,fiveend,polyAend,threeend,primer,chimera
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/127491/31_920_CCS,+,1,1,1,31,920,947,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/127529/29_1111_CCS,+,1,1,1,29,1111,1138,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/127606/31_1387_CCS,+,1,1,1,31,1387,1419,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/127632/31_903_CCS,+,1,1,1,31,903,929,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/127722/1216_58_CCS,-,1,1,1,31,1189,1218,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/127726/30_962_CCS,+,1,1,1,30,962,994,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/127738/1019_63_CCS,-,1,1,1,28,984,1018,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/127783/899_58_CCS,-,1,1,1,30,871,900,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/127802/1364_58_CCS,-,1,1,1,31,1337,1366,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/127975/31_1462_CCS,+,1,1,1,31,1462,1485,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/128052/1347_63_CCS,-,1,1,1,26,1310,1344,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/128062/30_1326_CCS,+,1,1,1,30,1326,1359,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/128087/31_960_CCS,+,1,1,1,31,960,989,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/128197/30_1318_CCS,+,1,1,1,30,1318,1348,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/128239/945_60_CCS,-,1,1,1,31,916,947,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/128245/31_1072_CCS,+,1,1,1,31,1072,1102,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/128259/1497_61_CCS,-,1,1,1,31,1467,1499,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/128394/1371_59_CCS,-,1,1,1,29,1341,1371,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/128449/29_1097_CCS,+,1,1,1,29,1097,1126,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/128479/33_1333_CCS,+,1,1,1,33,1333,1364,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/128517/31_1613_CCS,+,1,1,1,31,1613,1642,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/128525/1215_48_CCS,-,1,1,1,31,1198,1218,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/128538/26_1038_CCS,+,1,1,1,26,1038,1069,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/128564/1461_56_CCS,-,1,1,1,29,1434,1461,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/128570/29_957_CCS,+,1,1,1,29,957,1019,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/128605/1007_68_CCS,-,1,1,1,30,969,1008,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/128612/1143_58_CCS,-,1,1,1,31,1116,1145,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/128812/1012_60_CCS,-,1,1,1,31,983,1015,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/128814/31_978_CCS,+,1,1,1,31,978,1010,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/128826/1007_60_CCS,-,1,1,1,31,978,1009,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/129025/1193_58_CCS,-,1,1,1,30,1165,1194,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/129080/1355_55_CCS,-,1,1,1,31,1331,1357,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/129113/30_1113_CCS,+,1,1,1,30,1113,1143,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/129305/30_908_CCS,+,1,1,1,30,908,934,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/129428/32_1591_CCS,+,1,1,1,32,1591,1623,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/129455/878_67_CCS,-,1,1,1,31,842,880,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/129484/1140_59_CCS,-,1,1,1,31,1112,1142,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/129548/948_60_CCS,-,1,1,1,31,919,950,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/129720/31_1306_CCS,+,1,1,1,31,1306,1334,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/129735/1015_72_CCS,-,1,1,1,31,974,1017,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/129774/31_1392_CCS,+,1,1,1,31,1392,1427,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/129855/1491_59_CCS,-,1,1,1,31,1463,1493,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/129959/31_1598_CCS,+,1,1,1,31,1598,1624,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/130048/996_57_CCS,-,1,1,1,30,969,998,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/130079/1357_60_CCS,-,1,1,1,31,1328,1359,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/130193/30_907_CCS,+,1,1,1,30,907,934,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/130207/31_1327_CCS,+,1,1,1,31,1327,1359,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/130238/31_1342_CCS,+,1,1,1,31,1342,1375,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/130260/30_1475_CCS,+,1,1,1,30,1475,1505,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/130329/1486_55_CCS,-,1,1,1,29,1460,1486,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/130444/31_1589_CCS,+,1,1,1,31,1589,1615,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/130696/541_60_CCS,-,1,1,1,29,510,541,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/130822/1195_58_CCS,-,1,1,1,31,1168,1197,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/130900/1347_55_CCS,-,1,1,1,30,1322,1349,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/131011/31_978_CCS,+,1,1,1,31,978,1006,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/131153/1142_59_CCS,-,1,1,1,32,1115,1145,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/131285/31_1389_CCS,+,1,1,1,31,1389,1419,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/131319/31_1113_CCS,+,1,1,1,31,1113,1139,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/131426/31_1116_CCS,+,1,1,1,31,1116,1141,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/131483/31_979_CCS,+,1,1,1,31,979,1004,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/131561/28_972_CCS,+,1,1,1,28,972,1023,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/131712/1083_54_CCS,-,1,1,1,28,1057,1082,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/131908/1045_78_CCS,-,1,1,1,31,998,1047,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/131977/942_60_CCS,-,1,1,1,31,913,944,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/132008/1612_54_CCS,-,1,1,1,31,1589,1614,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/132108/1005_58_CCS,-,1,1,1,31,978,1007,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/132115/1337_53_CCS,-,1,1,1,30,1314,1339,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/132252/1005_63_CCS,-,1,1,1,31,973,1007,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/132404/1011_64_CCS,-,1,1,1,31,978,1013,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/132501/968_58_CCS,-,1,1,1,30,940,969,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/132580/992_58_CCS,-,1,1,1,31,965,994,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/132762/28_952_CCS,+,1,1,1,28,952,981,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/132834/31_1191_CCS,+,1,1,1,31,1191,1220,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/132940/31_1391_CCS,+,1,1,1,31,1391,1421,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/133332/890_50_CCS,-,1,1,1,31,871,899,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/133333/1000_59_CCS,-,1,1,1,31,972,1002,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/133416/1006_59_CCS,-,1,1,1,31,978,1008,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/133585/30_1185_CCS,+,1,1,1,30,1185,1210,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/133588/1002_61_CCS,-,1,1,1,31,972,1005,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/133659/31_1323_CCS,+,1,1,1,31,1323,1347,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/133699/1469_58_CCS,-,1,1,1,30,1441,1470,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/133706/1499_56_CCS,-,1,1,1,30,1473,1501,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/133714/31_1463_CCS,+,1,1,1,31,1463,1492,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/133750/29_968_CCS,+,1,1,1,29,968,993,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/133772/30_1316_CCS,+,1,1,1,30,1316,1342,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/133899/31_970_CCS,+,1,1,1,31,970,1001,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/133917/30_1324_CCS,+,1,1,1,30,1324,1366,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/133944/31_972_CCS,+,1,1,1,31,972,1005,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/134079/31_915_CCS,+,1,1,1,31,915,945,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/134174/30_935_CCS,+,1,1,1,30,935,967,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/134307/1618_59_CCS,-,1,1,1,31,1590,1620,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/134312/1160_60_CCS,-,1,1,1,31,1131,1162,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/134319/1108_59_CCS,-,1,1,1,31,1080,1110,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/134494/31_1000_CCS,+,1,1,1,31,1000,1032,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/134511/1346_61_CCS,-,1,1,1,30,1315,1347,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/134561/31_1000_CCS,+,1,1,1,31,1000,1030,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/134659/1190_57_CCS,-,1,1,1,30,1163,1191,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/134662/30_1209_CCS,+,1,1,1,30,1209,1243,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/134695/31_1470_CCS,+,1,1,1,31,1470,1498,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/134838/1143_58_CCS,-,1,1,1,31,1116,1145,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/134914/996_69_CCS,-,1,1,1,31,958,998,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/134957/31_1109_CCS,+,1,1,1,31,1109,1140,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/135018/1004_55_CCS,-,1,1,1,31,980,1007,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/135081/1418_58_CCS,-,1,1,1,31,1391,1420,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/135145/1351_54_CCS,-,1,1,1,31,1328,1353,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/135192/1020_57_CCS,-,1,1,1,30,993,1021,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/135446/1474_59_CCS,-,1,1,1,31,1446,1476,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/135615/1632_67_CCS,-,1,1,1,31,1596,1634,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/135620/993_60_CCS,-,1,1,1,31,964,995,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/135657/31_575_CCS,+,1,1,1,31,575,614,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/135658/1383_65_CCS,-,1,1,1,33,1351,1387,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/135660/1009_60_CCS,-,1,1,1,31,980,1012,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/135857/30_1375_CCS,+,1,1,1,30,1375,1404,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/135890/30_1317_CCS,+,1,1,1,30,1317,1345,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/135930/1347_53_CCS,-,1,1,1,31,1325,1349,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/136108/31_1002_CCS,+,1,1,1,31,1002,1031,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/136112/31_1130_CCS,+,1,1,1,31,1130,1158,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/136151/31_917_CCS,+,1,1,1,31,917,946,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/136160/30_1302_CCS,+,1,1,1,30,1302,1334,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/136206/32_998_CCS,+,1,1,1,32,998,1032,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/136221/31_973_CCS,+,1,1,1,31,973,1009,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/136260/31_1002_CCS,+,1,1,1,31,1002,1042,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/136300/1385_58_CCS,-,1,1,1,31,1358,1387,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/136398/1164_57_CCS,-,1,1,1,32,1139,1167,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/136438/29_1319_CCS,+,1,1,1,29,1319,1356,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/136576/1463_54_CCS,-,1,1,1,30,1439,1464,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/136675/1466_58_CCS,-,1,1,1,27,1435,1464,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/136727/934_54_CCS,-,1,1,1,21,901,926,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/136920/1001_54_CCS,-,1,1,1,31,978,1003,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/137366/31_1587_CCS,+,1,1,1,31,1587,1619,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/137379/31_1116_CCS,+,1,1,1,31,1116,1146,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/137391/31_1000_CCS,+,1,1,1,31,1000,1027,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/137482/1423_63_CCS,-,1,1,1,31,1391,1425,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/137702/28_992_CCS,+,1,1,1,28,992,1029,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/137784/1133_53_CCS,-,1,1,1,31,1111,1135,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/137969/1141_61_CCS,-,1,1,1,31,1111,1143,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/137973/1423_57_CCS,-,1,1,1,30,1396,1424,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/138059/1103_56_CCS,-,1,1,1,29,1076,1103,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/138123/31_1339_CCS,+,1,1,1,31,1339,1373,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/138144/625_58_CCS,-,1,1,1,27,594,623,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/138167/33_1332_CCS,+,1,1,1,33,1332,1353,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/138185/31_898_CCS,+,1,1,1,31,898,925,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/138262/31_1425_CCS,+,1,1,1,31,1425,1460,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/138268/29_1104_CCS,+,1,1,1,29,1104,1134,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/138297/956_57_CCS,-,1,1,1,31,930,958,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/138367/30_925_CCS,+,1,1,1,30,925,946,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/138369/32_1115_CCS,+,1,1,1,32,1115,1150,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/138424/1044_95_CCS,-,1,1,1,31,980,1046,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/138489/866_87_CCS,-,1,1,1,31,810,868,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/138612/31_1331_CCS,+,1,1,1,31,1331,1360,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/138653/945_63_CCS,-,1,1,1,31,913,947,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/138720/1383_61_CCS,-,1,1,1,30,1352,1384,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/138723/30_912_CCS,+,1,1,1,30,912,943,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/138898/31_1213_CCS,+,1,1,1,31,1213,1244,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/138926/1020_72_CCS,-,1,1,1,31,979,1022,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/139017/30_1060_CCS,+,1,1,1,30,1060,1086,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/139179/30_1001_CCS,+,1,1,1,30,1001,1027,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/139193/32_1544_CCS,+,1,1,1,32,1544,1573,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/139230/24_1466_CCS,+,1,1,1,24,1466,1497,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/139329/1467_56_CCS,-,1,1,1,31,1442,1469,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/139358/1342_62_CCS,-,1,1,1,30,1310,1343,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/139366/1004_57_CCS,-,1,1,1,30,977,1005,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/139373/31_915_CCS,+,1,1,1,31,915,943,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/139483/1048_58_CCS,-,1,1,1,30,1020,1049,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/139709/31_1327_CCS,+,1,1,1,31,1327,1356,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/140073/31_979_CCS,+,1,1,1,31,979,1008,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/140123/31_1423_CCS,+,1,1,1,31,1423,1446,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/140270/1219_60_CCS,-,1,1,1,31,1190,1223,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/140330/30_1316_CCS,+,1,1,1,30,1316,1346,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/140482/1142_61_CCS,-,1,1,1,31,1112,1144,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/140579/1423_60_CCS,-,1,1,1,31,1394,1425,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/140603/1399_56_CCS,-,1,1,1,31,1374,1401,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/140702/1622_65_CCS,-,1,1,1,31,1588,1624,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/140735/1375_57_CCS,-,1,1,1,29,1347,1375,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/140793/30_985_CCS,+,1,1,1,30,985,1015,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/140919/1133_53_CCS,-,1,1,1,31,1111,1135,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/141086/31_1111_CCS,+,1,1,1,31,1111,1138,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/141145/31_916_CCS,+,1,1,1,31,916,946,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/141146/953_66_CCS,-,1,1,1,31,918,955,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/141154/30_1463_CCS,+,1,1,1,30,1463,1489,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/141212/31_1393_CCS,+,1,1,1,31,1393,1422,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/141293/1087_58_CCS,-,1,1,1,31,1060,1089,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/141295/1355_60_CCS,-,1,1,1,30,1325,1356,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/141396/31_1325_CCS,+,1,1,1,31,1325,1355,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/141486/1419_59_CCS,-,1,1,1,31,1391,1421,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/141550/1440_59_CCS,-,1,1,1,30,1411,1441,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/141563/30_1314_CCS,+,1,1,1,30,1314,1343,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/141585/30_1307_CCS,+,1,1,1,30,1307,1338,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/141764/30_1315_CCS,+,1,1,1,30,1315,1340,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/141868/1006_58_CCS,-,1,1,1,30,978,1007,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/141889/1362_59_CCS,-,1,1,1,32,1335,1364,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/141942/1459_57_CCS,-,1,1,1,30,1432,1460,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/142089/31_1329_CCS,+,1,1,1,31,1329,1358,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/142205/1348_60_CCS,-,1,1,1,27,1315,1346,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/142237/31_1117_CCS,+,1,1,1,31,1117,1147,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/142413/1402_61_CCS,-,1,1,1,31,1372,1403,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/142513/1145_64_CCS,-,1,1,1,31,1112,1147,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/142519/1146_65_CCS,-,1,1,1,30,1111,1146,1,0
m160910_214033_42215_c101101372550000001823258404261746_s1_p0/142527/1348_60_CCS,-,1,1,1,30,1318,1349,1,0
